endpoint,split,smiles,measured,probability,called,max_tanimoto_to_training
MT1,time,COc1ccc2cnnc(CCNC(=O)C3CC3)c2c1,0,0.96245,False,0.6182
MT1,time,COc1ccc2cnnc(CCNC(C)=O)c2c1,0,0.97796,True,0.537
MT1,time,COc1ccc2ncnc(N3CCN(C(=O)C4CC4)CC3)c2c1,0,0.04961,False,0.4746
MT1,time,COc1ccc2ncnc(NCCNC(C)=O)c2c1,0,0.95135,False,0.5882
MT1,time,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,0,0.00233,False,0.1867
MT1,random,CCCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1OC(CCCCc1ccccc1)N2,1,0.98366,True,0.7797
MT1,random,CCC(=O)NCCCc1cc(OC)ccc1CCc1cccc(OC)c1,1,0.98168,True,0.8333
MT1,random,COc1ccc2occ(CCNC(=O)CI)c2c1,1,0.99161,True,0.7872
MT1,random,CNC(=O)N/C=C/c1c(OC)ccc2ccc(OC)cc12,1,0.95874,True,0.7727
MT1,random,CCc1ccc2oc(Cc3ccccc3)c(CCNC(C)=O)c2c1,1,0.98381,True,0.678
MT1,random,CCC(=O)NCC1CCc2ccccc2N1Cc1ccccc1,1,0.98374,True,0.7872
MT1,random,COc1cc2c(CCNC(C)=O)c[nH]c2cn1,1,0.97624,True,0.6596
MT1,random,COc1ccc2scc(CCNC(C)=O)c2c1,1,0.99192,True,0.7609
MT1,random,CCC(=O)NCCc1c(OCCI)ccc2ccc(OC)cc12,1,0.97716,True,0.8235
MT1,random,CNC(=O)CCCc1cccc2c1OCCO2,1,0.93449,True,0.9231
MT1,random,COc1ccc2[nH]c(C(=O)OCCCCCCCCOC(=O)c3[nH]c4ccc(OC)cc4c3CCNC(C)=O)c(CCNC(C)=O)c2c1,1,0.99142,True,1.0
MT1,random,CCC(=O)NC/C=C1\CCc2ccc3nc(C)oc3c21,1,0.97553,True,0.8
MT1,random,CCCC(=O)NC[C@@H]1CC1c1cccc2oc(CCCCc3ccccc3)cc12,1,0.9878,True,0.8727
MT1,random,CC(=O)NCCN(C)c1cccc(OCCCCCCOc2ccccc2)c1,1,0.97536,True,0.9286
MT1,random,CCCC(=O)NCCC1CCc2c(OC)ccc3ccc(OC)c1c23,1,0.95908,True,0.84
MT1,random,CC(=O)NCCC1=C(c2cccc(C(C)C)c2)Cc2ccc3c(c21)CCO3,1,0.97853,True,0.7031
MT1,random,COC(=O)NCCc1cccc2ccc(OC)nc12,1,0.97374,True,0.8095
MT1,random,CCCCCCOc1ccc2cccc(CCNC(C)=O)c2c1,1,0.99213,True,0.9111
MT1,random,COc1ccc2cccc(C(O)CNC(C)=O)c2c1,1,0.99062,True,0.7447
MT1,random,CCCCCOc1ccc2oc(Cc3ccccc3)c(CCNC(C)=O)c2c1,1,0.98955,True,0.9815
MT1,random,COc1ccc2cc(CC3CC3)cc(CCNC(C)=O)c2c1,1,0.98985,True,0.6852
MT1,random,CCC(=O)NCC1=C(c2ccccc2)c2ccccc2CC1,1,0.9292,True,0.3929
MT1,random,CC(=O)NCCc1cccc2ccc(-c3ccc4cccc(CCNC(C)=O)c4c3)cc12,1,0.96789,True,0.7143
MT1,random,CCNC(=O)NCC1(C)CCc2ccc3ccc(OC)cc3c21,1,0.99191,True,0.8431
MT1,random,COc1ccc2[nH]c(Sc3ccccc3)c(CCNC(C)=O)c2c1,1,0.9929,True,0.6909
MT1,random,CCC(=O)NCCC1CCc2ccc3nn(C)cc3c21,1,0.97915,True,0.8039
MT1,random,CCCOc1ccc2scc(CCNC(C)=O)c2c1,1,0.98973,True,0.7222
MT1,random,COc1ccc2ccn(CCNC(C)=O)c2n1,1,0.9829,True,0.7727
MT1,random,CCC(=O)NCCCc1cccc2nc(C)oc12,1,0.99244,True,0.8261
MT1,random,O=C(N[C@H]1CCN(c2cccc3c2CCO3)C1)C1CC1,1,0.93507,True,0.7755
MT1,random,CCCC(=O)NCCCc1cccc2nc(CCCCc3ccccc3)oc12,1,0.98508,True,0.7778
MT1,random,CNC(=O)NCCc1c(-c2ccccc2)oc2ccc(OC)cc12,1,0.99126,True,0.7455
MT1,random,CCCC(=O)NCCC1Cc2cccc3cccc1c23,1,0.98879,True,0.8182
MT1,random,COc1ccc2nccc(CCNC(C)=O)c2c1,1,0.98614,True,0.766
MT1,random,CCCCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,1,0.96239,True,0.8537
MT1,random,CCCC(=O)NCC1CCc2cccc3cccc1c23,1,0.9899,True,0.7778
MT1,random,CCC(=O)NCCc1c(OCC[N+](C)(C)C)ccc2ccc(OC)cc12.[I-],1,0.97921,True,0.7778
MT1,random,COc1ccc2c(c1)CC(CO)N2Cc1[nH]c2ccc(OC)cc2c1CCNC(C)=O,1,0.9672,True,0.875
MT1,random,CC(=O)NCC[C@@H]1CCc2ccc3nc(C)oc3c21,1,0.99417,True,1.0
MT1,random,CCC(=O)c1cc(CCNC(C)=O)c2cc(OC)ccc2c1,1,0.9929,True,0.6538
MT1,random,CCOc1ccc2ccc(OC)cc2c1CCNC(=O)CC,1,0.98913,True,0.8444
MT1,random,CCC(=O)NCCc1c2n(c3ccc(OC)cc13)CCc1ccccc1-2,1,0.99292,True,0.8966
MT1,random,COc1ccc2ccc3c(c2c1)C(CNC(N)=S)CC3,1,0.9809,True,0.7959
MT1,random,CNC(=O)N[C@H]1CCN(c2cccc3c2CCO3)C1,1,0.93343,True,1.0
MT1,random,COc1cccc2c1cc(CCNC(C)=O)n2-c1ccccc1,1,0.98377,True,0.8
MT1,random,CCCC(=O)NCCc1c2n(c3ccc(OC)cc13)CCCc1ccccc1-2,1,0.98923,True,0.8983
MT1,random,C=CCC(=O)NCCc1c(Sc2ccc(F)cc2)sc2ccc(F)cc12,1,0.58367,False,0.7593
MT1,random,COc1ccc2[nH]cc(C3CCCN(C(C)=O)C3)c2c1,1,0.58091,False,0.4286
MT1,random,CCC(=O)NCC1CCc2c(OC)cccc2N1C,1,0.97041,True,0.7091
MT1,random,CCc1ccc2scc(CCNC(=O)NC)c2c1,1,0.95209,True,0.7556
MT1,random,CCC(=O)NCCc1c[nH]c2c(Br)cc(OC)cc12,1,0.99209,True,0.7872
MT1,random,CCC(=O)NCCc1c(OC(=O)CCl)ccc2ccc(OC)cc12,1,0.96783,True,0.8235
MT1,random,CC(=O)NCCc1cccc2ccc(OCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12,1,0.9935,True,0.9512
MT1,random,COc1ccc2c(c1)CCN2Cc1[nH]c2ccc(OC)cc2c1CCNC(C)=O,1,0.98358,True,0.9
MT1,random,C=CCOc1ccc2cccc(CCNC(=O)C3CC3)c2c1,1,0.98278,True,0.7407
MT1,random,COc1ccc2c(c1)c(CCNC(C)=O)cn2C(=O)OCc1ccccc1[N+](=O)[O-],1,0.98357,True,0.8
MT1,random,CCC(=O)NCC1(c2cn(C)c3ccc(OC)cc23)CCC1,1,0.98911,True,0.9184
MT1,random,CCC(=O)NCCc1c(O)ccc2ccc(OC)cc12,1,0.99201,True,0.7778
MT1,random,CCCNC(=O)N[C@@H]1CCN(c2cccc3c2CCO3)C1,1,0.98621,True,1.0
MT1,random,COc1ccc(N(C)Cc2[nH]c3ccc(OC)cc3c2CCNC(C)=O)cc1,1,0.99161,True,0.8868
MT1,random,CCC(=O)NCCc1cn(C)c2c(C)cc(OC)cc12,1,0.98999,True,0.8511
MT1,random,CC(=O)NCCN(C)c1cccc(OCCCOc2cccc(N(C)CCNC(C)=O)c2)c1,1,0.97915,True,0.9487
MT1,random,COc1ccc2cccc(CCNC(=O)C(F)(F)F)c2c1,1,0.99121,True,0.7391
MT1,random,COc1ccc2c(c1)c(CCNC(C)=O)cn2C,1,0.99166,True,0.6531
MT1,random,CCNC(=O)NC[C@@H]1C[C@H]1c1cccc2c1OC(CC)N2,1,0.95796,True,0.8431
MT1,random,Cc1nc2cccc(CCCNC(=O)C(C)C)c2o1,1,0.99052,True,0.7778
MT1,random,COc1ccc2c(c1)c(C(C)(C)CNC(C)=O)cn2C,1,0.98612,True,0.7917
MT1,random,COc1ccc2cccc(CCC(=O)NC3CC3)c2n1,1,0.94071,True,0.7234
MT1,random,CNC(=O)N/C=C/c1cccc2ccccc12,1,0.48281,False,0.7222
MT1,random,COc1ccc2oc(-c3ccccc3)c(CCNC(C)=O)c2c1,1,0.99357,True,0.7736
MT1,random,C/C=C/C(=O)NCCc1c(-c2ccccc2)oc2ccc(OC)cc12,1,0.99053,True,0.8
MT1,random,CC(=O)NCCc1c[nH]c2ccc(OCCc3ccccc3)cc12,1,0.98816,True,0.9
MT1,random,COc1ccc2ccc3occ(CCNC(=O)C4CC4)c3c2c1,1,0.99066,True,0.8113
MT1,random,COc1ccc2[nH]c(CN3c4ccccc4C[C@H]3CO)c(CCNC(C)=O)c2c1,1,0.98213,True,1.0
MT1,random,COc1ccc2c(C(=O)C(F)(F)F)cn(CCNC(C)=O)c2n1,1,0.79449,False,0.459
MT1,random,CCCCOc1ccc2ccc(OC)cc2c1CCNC(=O)CC,1,0.9872,True,0.8571
MT1,random,CC(=O)NCCc1c[nH]c2ccc(OCCO)cc12,1,0.98381,True,0.78
MT1,random,COc1ccc2scc(CCNC(=O)C3CC3)c2c1,1,0.99072,True,0.9149
MT1,random,COc1cccc(CCCNC(C)=O)c1,1,0.9829,True,0.75
MT1,random,CCS(=O)(=O)NCCc1coc2ccc(OC)cc12,1,0.81297,False,0.7955
MT1,random,CCc1nc2cccc([C@@H]3C[C@H]3CNC(=O)C3CC3)c2o1,1,0.9872,True,0.8
MT1,random,COc1ccc2ccc3occ(CNC(=O)CF)c3c2c1,1,0.98016,True,0.7755
MT1,random,CC(=O)NCCC1=C(C(C)C)Cc2ccc3c(c21)CCO3,1,0.99261,True,0.8077
MT1,random,CCOc1nc2ccc(OC)cc2n1CCNC(C)=O,1,0.98348,True,0.8776
MT1,random,CCNC(=O)NCc1cc2c(ccc3ccc(OC)cc32)o1,1,0.97782,True,0.766
MT1,random,COc1ccc(/C=C/C2=[N+]3C(=Cc4c(CCNC(C)=O)c5cc(OC)ccc5n4[B-]3(F)F)C=C2)cc1,1,0.97753,True,0.7465
MT1,random,COc1cc([N+](=O)[O-])c2[nH]cc(CCNC(C)=O)c2c1,1,0.98454,True,0.7
MT1,random,CCC(=O)NC[C@@H]1CCc2ccccc2[C@@H]1c1ccccc1,1,0.98034,True,1.0
MT1,random,CCNC(=S)NCC1CCc2ccc3ccc(OC)cc3c21,1,0.98734,True,0.8431
MT1,random,CNC(=O)NC[C@@H]1C[C@H]1c1cccc2c1OC(C(C)C)N2,1,0.97284,True,0.8039
MT1,random,COc1cc2c(cc1Cl)nc(OC)n2CCNC(C)=O,1,0.96114,True,0.8367
MT1,random,CC(=O)NCC[C@H]1CCc2ccc3nc(C)sc3c21,1,0.99098,True,1.0
MT1,random,COc1ccc2oc(Cc3cccc(C(F)(F)F)c3)c(CCNC(C)=O)c2c1,1,0.98759,True,0.807
MT1,random,COc1cccc(NCCNC(C)=O)c1,1,0.94849,True,0.625
MT1,random,CCNC(=S)NCCc1cccc2ccc(OC)nc12,1,0.94475,True,0.8
MT1,random,CCCC1Nc2cccc([C@@H]3C[C@H]3CNC(=O)C3CC3)c2O1,1,0.98782,True,0.8113
MT1,random,COc1cc2c(CCNC(C)=O)coc2cn1,1,0.97873,True,0.5882
MT1,random,CC(=O)NCCC1CCc2ccn3nc(C)c(C)c3c21,1,0.99119,True,0.6727
MT1,random,O=C(NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C5CC5)c4c3)cc12)C1CC1,1,0.91686,False,0.7755
MT1,random,CCCc1cc(CCNC(C)=O)c2cc(OC)ccc2c1,1,0.99375,True,0.74
MT1,random,COc1ccc2ccc(OC)c3c2c1CCC3CCNC(=O)C1CC1,1,0.95997,True,0.8
MT1,random,CCCC(=O)NCCN(c1ccccc1)c1cccc(OC)c1,1,0.98706,True,0.7391
MT1,random,CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C5CC5)c4c3)cc12,1,0.99096,True,0.8163
MT1,random,CC(=O)NCCc1coc2ccc3c(c12)C=CCO3,1,0.99013,True,0.6604
MT1,random,CCc1nc2cccc(CCCNC(C)=O)c2o1,1,0.9934,True,0.7872
MT1,random,COc1ccc2c3c(n(CCNC(C)=O)c2n1)CCCC3,1,0.97272,True,0.431
MT1,random,COc1ccc2cc(C(=O)C3CC3)cc(CCNC(C)=O)c2c1,1,0.99336,True,0.6182
MT1,random,CCOc1nc2ccc(OC)cc2n1CCNC(=O)C1CCC1,1,0.87378,False,0.9245
MT1,random,CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CC(=O)O)c4c3)cc12,1,0.99349,True,0.8696
MT1,random,CCCC(=O)NCCCc1cn2c3c(cccc13)CCC2,1,0.95383,True,0.86
MT1,random,CCN1CC(CNC(C)=O)Cc2ccccc21,1,0.96516,True,0.7556
MT1,random,CCC(=O)NCCCc1cccc2oc(CCCCc3ccccc3)cc12,1,0.99068,True,0.8627
MT1,random,COc1cccc(Nc2ccc(NC(=O)C3CC3)cc2)c1,1,0.93453,True,0.7209
MT1,random,COc1cccc(C2=C(CCNC(C)=O)c3c(ccc4c3CCO4)C2)c1,1,0.99045,True,0.8
MT1,random,CC(=O)NCCC1=C(c2csc3ccccc23)Cc2ccc3c(c21)CCO3,1,0.97834,True,0.6818
MT1,random,CCCOc1ccc2ccc(OC)cc2c1CCNC(=O)CC,1,0.98967,True,0.8571
MT1,random,CCC(=O)NCCCc1cccc2nc(CCCCc3ccccc3)oc12,1,0.98582,True,0.8077
MT1,random,CNC(=O)CCc1cccc2ccc(OC)cc12,1,0.9889,True,0.6957
MT1,random,COc1ccc2c(c1)c1c(n2C)CCCC1NC(C)=O,1,0.91612,False,0.4262
MT1,random,CCC(=O)NCCCc1cccc2ncoc12,1,0.98022,True,0.8222
MT1,random,CC(=O)NCCc1c(C)nn2ccc3c(c12)CCO3,1,0.99226,True,0.8039
MT1,random,COc1ccc2[nH]c(Cn3ccc4ccccc43)c(CCNC(=O)C3CCC3)c2c1,1,0.9442,True,0.6714
MT1,random,C/C=C/C(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,1,0.90493,False,0.6829
MT1,random,COc1ccc2cccc3c2c1CCC3CNC(C)=O,1,0.99197,True,0.8
MT1,random,COCC(=O)NCC1CCc2ccc3ccc(OC)cc3c21,1,0.98953,True,0.78
MT1,random,COc1cc2c(CCNC(=O)C3CC3)c[nH]c2cc1F,1,0.85636,False,0.6981
MT1,random,Cc1nc2ccc3c(c2o1)C(CCNC(=O)C(F)(F)F)CC3,1,0.9375,True,0.7736
MT1,random,CCOc1nc2ccc(OC)cc2n1CCNC(=O)CC,1,0.94833,True,0.8431
MT1,random,CCCNC(=O)NCCc1c[nH]c2ccc(OC)cc12,1,0.98851,True,0.7609
MT1,random,CCNC(=O)NCCc1coc2ccc(OC)cc12,1,0.99194,True,0.8667
MT1,random,COc1ccc2cccc3c2c1C(CCNC(C)=O)CC3,1,0.99387,True,0.8
MT1,random,COc1ccc2c(c1)C(CNC(C)=O)Cc1ccccc1C2=O,1,0.97749,True,0.6792
MT1,random,CCCC(=O)Nc1ccc(Cc2cccc(OC)c2)cc1,1,0.98576,True,0.6889
MT1,random,CCOc1ccc2c(c1)c(CCNC(C)=O)c1n2Cc2ccccc2-1,1,0.98798,True,0.8421
MT1,random,CC(=O)NCCc1cccc2ccc(OCCCc3ccccc3)cc12,1,0.98981,True,0.8367
MT1,random,CCC(=O)NCCC1=C(C(C)C)Cc2ccc3c(c21)CCO3,1,0.99229,True,0.8113
MT1,random,CC(=O)NCCc1coc2ccc3c(c12)CCCO3,1,0.98924,True,0.6604
MT1,random,CCCC(=O)Nc1ccc(Cc2cccc3c2CCO3)cc1,1,0.97008,True,0.6792
MT1,random,COc1ccc2oc(CCCc3ccccc3)c(CCNC(C)=O)c2c1,1,0.99349,True,0.7321
MT1,random,COc1ccc2nc(C3CC3)nc(CCNC(C)=O)c2c1,1,0.98152,True,0.5
MT1,random,O=C(N[C@@H]1CCN(c2cccc3c2CCO3)C1)C1CC1,1,0.93507,True,0.7755
MT1,random,COc1ccc2c(c1)[C@H](N1CCN(C(=O)C3CC3)CC1)CC2,1,0.14171,False,0.4545
MT1,random,COc1ccc2ccccc2c1[C@@H]1C[C@H]1NC(C)=O,1,0.9266,True,0.7391
MT1,random,CCC(=O)NCCc1ccnc2ccc(OC)cc12,1,0.98241,True,0.8478
MT1,random,COc1cccc(O[C@@H](C)CNC(=O)C2CC2)c1,1,0.98719,True,1.0
MT1,random,CC(=O)NCCc1cccc2ccc(OCCCCc3ccccc3)cc12,1,0.99232,True,0.8511
MT1,random,COc1ccc2[nH]c(C(=O)OCCCOC(=O)c3[nH]c4ccc(OC)cc4c3CCNC(C)=O)c(CCNC(C)=O)c2c1,1,0.99073,True,0.9388
MT1,random,COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1,1,0.99311,True,0.72
MT1,random,CCCNC(=O)NCC1CCc2ccc3ccc(OC)cc3c21,1,0.99341,True,0.8431
MT1,random,CCCC(=O)NCCc1cc(-c2cccc(CO)c2)cc2ccc(OC)cc12,1,0.98582,True,0.6721
MT1,random,CCCC(=O)NCCc1c[nH]c2c(Br)cc(OC)cc12,1,0.99117,True,0.7917
MT1,random,CCNC(=O)NCC1CCc2c(OC)cccc2N1C,1,0.93851,True,0.68
MT1,random,COc1ccc2oc(Cc3ccccc3)c(CCNC(C)=O)c2c1,1,0.9943,True,0.8776
MT1,random,CCC(=O)NCCCc1cccc2nc(CC)oc12,1,0.99352,True,0.8478
MT1,random,CC(=O)NCCN(C)c1cccc(OCCCCCCNC(=O)Oc2cccc(-c3cccc(O)c3)c2)c1,1,0.98718,True,0.8644
MT1,random,CC(=O)NCCC1CCc2ccc3nc(Cc4ccccc4)oc3c21,1,0.97351,True,0.8136
MT1,random,COc1ccc2oc(-c3ccccc3)c(CCNC(=O)c3ccco3)c2c1,1,0.94021,True,0.6833
MT1,random,COc1ccc2cccc(CCNC(N)=O)c2c1,1,0.98923,True,0.7907
MT1,random,CC(=O)NCCN(C)c1cccc(OCCCCCCOc2cccc(OC(=O)NC3CCCCC3)c2)c1,1,0.97807,True,0.9821
MT1,random,CNC(=O)NCC1CCc2ccc3ccc(OC)nc3c21,1,0.96844,True,0.7917
MT1,random,COc1cccc(C(=CCNC(C)=O)c2cccc(OC)c2)c1,1,0.98727,True,0.9211
MT1,random,CCC(=O)NCCC1Cc2cccc3ccc(OC)c1c23,1,0.99251,True,0.8431
MT1,random,COc1ccc2cc(C(=O)c3ccccc3)cc(CCNC(C)=O)c2c1,1,0.99275,True,0.7255
MT1,random,CC(=O)NCCc1cccc2ccc3c(c12)C(=O)CO3,1,0.98634,True,0.6111
MT1,random,COc1ccc2cccc([C@@H](CO)CNC(=O)CF)c2c1,1,0.98773,True,1.0
MT1,random,CCOC(=O)Nc1ccc(N(C)c2cccc(OC)c2)cc1,1,0.84946,False,0.7391
MT1,random,C=CCC(=O)NCCc1c(CN2Cc3ccccc3C2)[nH]c2ccc(OC)cc12,1,0.97214,True,0.8065
MT1,random,COc1ccc2occ(CCNC(C)=O)c2c1,1,0.99217,True,0.7778
MT1,random,COc1nc2ccc3c(c2n1CCNC(C)=O)CCO3,1,0.98342,True,0.8148
MT1,random,CC(=O)NCCN(C)c1cccc(OCCCCCCCCOc2cccc(N(C)CCNC(C)=O)c2)c1,1,0.98703,True,1.0
MT1,random,COc1ccc2c(I)cn(CCNC(C)=O)c2n1,1,0.9742,True,0.5
MT1,random,C#CCNC(=O)Cc1c[nH]c2ccc(OC)cc12,1,0.97175,True,0.7917
MT1,random,CC(=O)NCCC1CCCc2ccc3c(c21)CCCO3,1,0.98486,True,0.6182
MT1,random,COc1ccc2c(CN(C)C)cn(CCNC(C)=O)c2n1,0,0.97297,True,0.4667
MT1,random,CNC(=O)c1ccc2occ(CCNC(=O)C3CCCC3)c2c1,0,0.76067,False,0.625
MT1,random,CCN(CC)C(=O)CN1CCCC2Cc3cc4c(cc3C21)OCO4,0,0.0115,False,0.2267
MT1,random,COc1cc2c(cc1OC)C1NCCCC1C2,0,0.00959,False,0.2143
MT1,random,Oc1cc2c(cc1Cl)CC1CCCNC21,0,0.00538,False,0.1452
MT1,random,COC(=O)c1ccc2occ(CCNC(=O)c3ccco3)c2c1,0,0.44433,False,0.4915
MT1,random,COc1ccc2c(c1)C1NCCCC1C2,0,0.05381,False,0.3519
MT1,random,C/C(=N\OC(=O)Nc1ccccc1)c1cccc(-c2cccs2)c1,0,0.03961,False,0.2833
MT1,random,CN1CCCC2Cc3cc(O)c(O)cc3C21,0,0.00557,False,0.1864
MT1,random,CC(=O)NCC1=C(c2ccccc2)Oc2ccccc2O1,0,0.83278,False,0.339
MT1,random,COc1ccc2c(CN(C)Cc3ccccc3)cn(CCNC(C)=O)c2n1,0,0.81286,False,0.4179
MT1,random,CCC(=O)NCC1CCc2ccccc2N1CC(=O)NC,0,0.93451,True,0.6875
MT1,random,CN1CCCC2Cc3ccc(O)cc3C21,0,0.01086,False,0.2034
MT1,random,CCCC(=O)NCCc1nncc2ccc(OC)cc12,0,0.9402,True,0.5536
MT1,random,COc1cc2c(cc1OC)C1C(CCCN1C(=S)Nc1ccc(F)c(F)c1F)C2,0,0.00482,False,0.2297
MT1,random,NC(=O)c1ccc2occ(CCNC(=O)c3ccco3)c2c1,0,0.28934,False,0.4333
MT1,random,CC(=O)NCCc1coc2ccc(NC(=O)C(F)(F)F)cc12,0,0.96828,True,0.5741
MT1,random,COC(=O)NCCc1c(C(O)c2ccc(Cl)cc2)[nH]c2ccccc12,0,0.30329,False,0.3731
MT1,random,CC(=O)NCCN1CCc2cccnc21,0,0.90006,False,0.3607
MT1,random,Oc1cc2c(cc1O)C1NCCCC1C2,0,0.0057,False,0.1552
NET,time,Br.CN1CCc2cc(Br)c(O)cc2C(c2ccccc2)C1,1,0.2161,False,0.4314
NET,time,C#Cc1ccc(C2CN3CCCC3c3ccccc32)cc1,1,0.74175,False,0.6444
NET,time,C#Cc1ccc([C@@H]2CN3CCC[C@@H]3c3ccccc32)cc1,1,0.74175,False,0.6444
NET,time,CC(=O)NCC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,1,0.84791,True,0.3387
NET,time,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(C)c(Cl)c1.Cl,1,0.6901,False,0.3559
NET,time,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(C)c1.Cl,1,0.78125,False,0.3333
NET,time,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,1,0.81595,True,0.35
NET,time,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.O=C(O)/C=C/C(=O)O,1,0.81595,True,0.3881
NET,time,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1.Cl,1,0.76334,False,0.3194
NET,time,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(F)c(Cl)c1.O=C(O)/C=C/C(=O)O,1,0.76528,False,0.3151
NET,time,CC(=O)Nc1nc2ccc(CCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)cc2s1,1,0.00386,False,0.2273
NET,time,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,1,0.0065,False,0.2065
NET,time,CC(C)C(C)[C@]1(c2ccc3ccccc3c2)CC[C@](C)(O)CC1,1,0.70293,False,0.4889
NET,time,CC(C)CC(NCCCC(N)=O)C1(c2ccc(Cl)c(Cl)c2)CCC1,1,0.04682,False,0.4364
NET,time,CC(C)OCC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1.Cl,1,0.33253,False,0.3333
NET,time,CC(CCNCCCC(N)=O)CC1(c2ccc(Cl)c(Cl)c2)CCC1,1,0.18739,False,0.4211
NET,time,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,1,0.99075,True,0.641
NET,time,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc(N)nn3)cc21,1,0.02045,False,0.3115
NET,time,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc4ncnn4c3)cc21,1,0.10017,False,0.2879
NET,time,CC1NOC(C)C1c1ccc2c(c1)CN(C)CC2c1ccc2ccccc2c1,1,0.39705,False,0.4483
NET,time,CCC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,1,0.8094,True,0.3594
NET,time,CCC(=O)OCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,1,0.13505,False,0.4138
NET,time,CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,1,0.07718,False,0.4138
NET,time,CCCC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,1,0.76836,False,0.3788
NET,time,CCCCC1(c2ccc3[nH]ccc3c2)CCNC1,1,0.99644,True,0.8571
NET,time,CCCCSCCCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,1,0.48616,False,0.4211
NET,time,CCCNC(=O)CO[C@H](c1ccccc1)[C@H](CNC)c1ccc2ccccc2c1,1,0.31735,False,0.3667
NET,time,CCCOCCCN[C@H](CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,1,0.60486,False,0.4286
NET,time,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,1,0.99646,True,1.0
NET,time,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,1,0.99646,True,1.0
NET,time,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN.Cl,1,0.99646,True,0.9722
NET,time,CCN1Cc2ccccc2C(c2ccc3cn[nH]c3c2)C1,1,0.66635,False,0.4167
NET,time,CCNC(=O)CO[C@H](c1ccccc1)[C@H](CNC)c1ccc2ccccc2c1,1,0.30315,False,0.3793
NET,time,CCNCC[C@@H](Oc1cccnc1OC)c1ccccc1,1,0.17133,False,0.434
NET,time,CCNCC[C@@H](Oc1cccnc1OCC)c1ccccc1,1,0.19613,False,0.434
NET,time,CCNc1ccc2c(n1)N(C)CCN(c1cccc(O[C@@H](CCNC)c3cccs3)c1)C2=O,1,0.03407,False,0.3896
NET,time,CCNc1ncc2c(n1)N(C)CCN(c1ccc(COC(CCNC)c3ccccc3)cc1)C2=O,1,0.07491,False,0.2987
NET,time,CCNc1ncc2c(n1)N(C)CCN(c1cccc(O[C@@H](CCNC)c3ccccc3)c1)C2=O,1,0.05647,False,0.3514
NET,time,CCOC(=O)CO[C@H](c1ccccc1)[C@H](CNC)c1ccc2ccccc2c1,1,0.22345,False,0.3793
NET,time,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,1,0.03504,False,0.4068
NET,time,CCOCC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1.Cl,1,0.39142,False,0.3077
NET,time,CCOCCCCNC(CC(C)C)C1(c2ccc(SC)cc2)CCC1,1,0.16429,False,0.2424
NET,time,CCOCCCCN[C@H](CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,1,0.63593,False,0.4286
NET,time,CCOCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,1,0.79895,True,0.4528
