archived_from,archived_to,size_bytes,sha256,reason_archived
archive/legacy/_bulky/old_version_extracted/Brainsafe_AI/figures/main/Fig2_dataset_composition.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/old_version_extracted/Brainsafe_AI/figures/main/Fig2_dataset_composition.png,265779,18c665ee88bbb32f512d9050d5fc94677883c77e330c08f5e92f41fcfa80f87f,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/old_version_extracted/Brainsafe_AI/figures/main/Fig3_model_validation.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/old_version_extracted/Brainsafe_AI/figures/main/Fig3_model_validation.png,451375,318471a2cca0f43593a5a56fbe9209ddded89a8d925c88a2b0956f15f2be13ea,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/old_version_extracted/Brainsafe_AI/figures/main/Fig4_mechanism_profiles.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/old_version_extracted/Brainsafe_AI/figures/main/Fig4_mechanism_profiles.png,510005,ec73a1f80852fb68780c0a72f6525e122af1104c298203a6c64eea8a381e7adf,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/old_version_extracted/Brainsafe_AI/figures/main/Fig5_web_interface.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/old_version_extracted/Brainsafe_AI/figures/main/Fig5_web_interface.png,365979,a6ea994ed296a3be5af4610388a694f54d311fa7ddc821a30f7269859938dd33,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS1_features.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS1_features.png,310581,8ab9e0ec5f362f421f51cdbc26b50ee43ce0d46290b86bd5e6b9d5f986bc1d93,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS2_pseudolabel.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS2_pseudolabel.png,332465,f75235a96144217267574016a4671d895c9002e3f30c1dcc89d662477a6c13f7,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS3_antioxidant.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS3_antioxidant.png,280030,2a1a2bf651c087921cdc12f4ddc71469821da16455d261e74415370e61e4a562,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS4_chemical_space.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS4_chemical_space.png,362318,0c1d3d3aa78b5d341b68dcade53a16f472283d3114b5ad002e815fd017ab624b,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS5_per_disease.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS5_per_disease.png,271307,7e8945a40d937bb05b79de6373f966a976d296968bd774d279e475a288be2838,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS6_AD_ablation.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS6_AD_ablation.png,313721,d503311e6f358ca55b71798174b929540ba553bbcd6c18b3cc61ca135bc06c81,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS7_controls.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS7_controls.png,167411,ee1d6340bd0a29e1decd2d314e4c9e73db6651e54f6adf7599407c97cd21a845,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS8_benchmarking.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/old_version_extracted/Brainsafe_AI/figures/supplementary/FigS8_benchmarking.png,199841,0a6ef0714592c1a4cf7fc3ee132e9635595846ccaa36f987e58ec56b9e93bedd,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/manuscript_final/tables/Table2_benchmarking_CORRECTED.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/manuscript_final/tables/Table2_benchmarking_CORRECTED.csv,631,6bd331faa9759b05632a14d94be92a943db77df69d9024958381c787015b512a,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/manuscript_final/tables/Table2_per_dimension_CORRECTED.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/manuscript_final/tables/Table2_per_dimension_CORRECTED.csv,302,d58124f10acb17746e3d0247ac3b65877a26f48459abbc4eb925c4ef918e7f20,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/A2A.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/A2A.csv,377657,e4060efeb28f28167949cafa544ae651ed468076638eae53eccf65c34534ee3d,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/AChE.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/AChE.csv,299711,3053f3421bc5ecb33b3462e63371dc228ca106c2c22b9b8f8f0969eed58ac99b,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/antioxidant_dpph.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/antioxidant_dpph.csv,223907,381096511c9a482fe13e5656b1b989a6e9bf4b4597b28067480670da0c6893bd,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/BACE1.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/BACE1.csv,654091,54b605fed87cad552820b0ed64d3154a4183561031eb69e41cae6b83fa3349d5,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/BBB.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/BBB.csv,480177,96edd060b4ab6ec3d096c80d5c7ec5018749e33d1efe1593e9d11a125cde302f,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/BChE.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/BChE.csv,175441,7336f1024a5023fa78e0f9e72d0c9003ce0efdfee3422d825a9a2ee18a2bf8d6,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/clinical_cns_reference.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/clinical_cns_reference.csv,38829,4d2b89f7238e15626994bde6595563aacc77fc37c1aa0126033b7129a784a518,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/D2.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/D2.csv,527873,17101c6137869eef5a2dfafc805f0b8da84508e83ffabaa00fd6cf2dbec18791,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/GSK3B.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/GSK3B.csv,267967,7260a0a1012a978afdfce52b2725378859498582fabfff6ae72a485a91fce15d,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/hERG.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/hERG.csv,430740,a708b8f0010595171983bacf5478b7e32e2142f0e092a7ef085e3e5e20b6f102,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/HT2A.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/HT2A.csv,336934,02952f25aece9adcedaa7681907d49b0944191a6db4fec3522e5250dc86ec3e7,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/MAO_A.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/MAO_A.csv,123689,1321451cdf948065a3e600a464305a472e3f575ff226bae11bed83720b3682d7,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/MAO_B.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/MAO_B.csv,189130,9a5d88e361825158b44a7ab02f25e30a3115669208b5071fa6e7fcbf76cb14d6,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Datasets/SERT.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Datasets/SERT.csv,274838,b608ffa53a20ec26a91cb5cbb8debff9a72bb233aa1e16aa62a65b102a81490d,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Documentation/BS_BENCHMARK_ANALYSIS.md,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Documentation/BS_BENCHMARK_ANALYSIS.md,7995,eea5952b41b48aba70f1939d8ba0abbd31037566bf0a8b3d3289d49c0c4393ad,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Documentation/BS_MANUSCRIPT_FINAL.md,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Documentation/BS_MANUSCRIPT_FINAL.md,13550,1b317ea6c5c24f5b264ece4366fa6ed8f9be811c7b3cb12a4ebd0acc889d556e,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Documentation/BS_MODEL_CARD.md,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Documentation/BS_MODEL_CARD.md,27370,b75f716f69a576fab620bb64604c3f2606390683e7a946376e661efd0a811592,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Figures/Fig1_validation_hierarchy.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Figures/Fig1_validation_hierarchy.png,109138,03caa4f021927b052b169095e734915a3c9fac8f68c8568f07c947fedcbc21c3,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Figures/Fig2_roc_curves.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Figures/Fig2_roc_curves.png,280795,aecd284e26922a010c29f5584d5457100d2e8ac569b00f2d0253395bc9a2331c,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Figures/Fig3_calibration.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Figures/Fig3_calibration.png,181584,99a2a02c4c671769b4311c242dd9ff3e7902b03195c888cca55705d97cacb68e,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Figures/Fig4_conformal_coverage.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Figures/Fig4_conformal_coverage.png,118146,3034ccd91e8257211dfb50001c24f915910c52c8924a0964a04b1a8beed49f47,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Figures/Fig5_benchmark_vs_sota.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Figures/Fig5_benchmark_vs_sota.png,124084,766e434aa1685b771815ed2c7dcc2ce0686bcfe860189c2df7ba0635ae13f308,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Figures/Fig6_regression_scatter.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Figures/Fig6_regression_scatter.png,1188751,6994ffc5c0f51bbc725ed7c5f5a0d73182e24ad73307f5f1d2b867a6e0e7c4ae,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Figures/Fig7_dataset_overview.png,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Figures/Fig7_dataset_overview.png,150718,3870332edb92deccf15cd9611b35712d37dcabcd5127963c41f0cd322cf10e78,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Reports/antioxidant_measured_meta.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Reports/antioxidant_measured_meta.json,440,7c629b79cad2c7080befc59a8ede067e0e6d601ffb8ff0497142f3b7792797c5,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Reports/BS_external_validation_report.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Reports/BS_external_validation_report.json,8182,80ad5978fc54a0d322fc1a62bd7c4ee4433883a09ba0b4b6bf30d302c305ebc2,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Reports/BS_randomsplit_benchmark.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Reports/BS_randomsplit_benchmark.json,147,84b306735d55ae683e3dcc4389efccf9a234401f0195123496683432431852f5,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Reports/BS_temporal_pr_report.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Reports/BS_temporal_pr_report.json,16462,6b7deee6b0416a44aa7fda3efa2bdc5fe7f69b2e6316c078655d940dbf9cf66a,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Reports/endpoints_report.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Reports/endpoints_report.json,5445,45c2a5024b9f2d4e07ed3c16288a82886e1eb6db532b7730de923647536e0fb8,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Reports/regression_report.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Reports/regression_report.json,1829,a33ed54421010c8f740ff925a4b4d1e192f5515b0d8b80700bbd8ae84e36dfb9,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Tables/STable0_data_provenance.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Tables/STable0_data_provenance.csv,1529,0cec12d10013ab265c34229f3f9004b9fa1b9cc54777ad09f2f8e3f5d6fc221f,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Tables/STable1_classification_metrics.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Tables/STable1_classification_metrics.csv,1136,33c8eaf50f384b3e3a6fdbdba9be45bc7790b39a0c04f98804eb816cafdcaf2c,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Tables/STable2_receptor_regression.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Tables/STable2_receptor_regression.csv,326,584b6d57e41ba42991b2e60b44031b086b0a49409ab4cdd430d62c88589595b6,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Tables/STable3_antioxidant_measured.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Tables/STable3_antioxidant_measured.csv,252,cbbef35688603638ccc4cdc942f60b76ef144ccc163a00e29f0f476ea4f04fdb,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Tables/STable4_threshold_sensitivity.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Tables/STable4_threshold_sensitivity.csv,6035,2aa0ed5e14aa42a2050fd83676b7f552accfe418510a2a3e64d5f6f006c348ce,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Tables/STable5_similarity_binned_auroc.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Tables/STable5_similarity_binned_auroc.csv,1346,3832cf75307a1bdd3d77758a165662dcc2c00bbf27adafc20159639644865789,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Tables/STable6_clinical_reference_composition.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Tables/STable6_clinical_reference_composition.csv,167,5f9b349ddcc273be446ad31d96ce09d55df89dbbebc80dcd077860069be4a8f5,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/_bulky/BrainSafe_Supplementary/Tables/STable7_benchmark_vs_literature.csv,_ARCHIVE_2026-08-10/02_legacy_code_and_models/_bulky/BrainSafe_Supplementary/Tables/STable7_benchmark_vs_literature.csv,244,7c65d6c4f4c1dd71283ea21dd30400797542199bb3c9cd74e6027a977bc77f7c,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/A2A.joblib,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/A2A.joblib,25643656,fe275981b387f85f3696ffde26a4280f1a8cec7d9c0e8c915fe9ff6a244c7b1d,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/A2A_conformal.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/A2A_conformal.json,43588,71c7f895d5ba2799164e43c815117b114badb93bd2466b09ece7a046829eb0ab,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/A2A_meta.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/A2A_meta.json,529,7c777e2d698b1b42f2efafb6d1f4664499215efaa5f7e6dc54b95360106db503,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/AChE.joblib,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/AChE.joblib,55574024,,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/AChE_conformal.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/AChE_conformal.json,34151,515860dfb231e58898fa053f0e654ac9d7a73a3700c18f73f7f9ef63c0170f4d,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/AChE_meta.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/AChE_meta.json,541,356ae273a5918f0ac8990eda3b93992bf0ad01bf2ec1d63b78c59dc7a1371752,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/BACE1.joblib,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/BACE1.joblib,55694626,,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/BACE1_conformal.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/BACE1_conformal.json,63584,a1b7e5ec928611c5708ab765e1c9dd8a71f9d0c849081752847692927307b90c,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/BACE1_meta.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/BACE1_meta.json,539,703bcb5a1f700abe3731e7c9faf1271f70097c19444d5b03e5409983dbebbac3,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/BBB.joblib,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/BBB.joblib,89701012,,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/BBB_conformal.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/BBB_conformal.json,61634,be7fe9406a16241987de37ffddfde72f51acfe2caf7c6e34187c79cad3095e42,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/BBB_meta.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/BBB_meta.json,499,8164367c0b199b3e3914f5d9ba6cb3a321b5fbc5fea597baf29d41a26ac64d2b,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/BChE.joblib,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/BChE.joblib,31636308,98a9a39950b31ebecd9e6e54c7ab4d1e98141348e47e7758b031c303bb8ae0af,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/BChE_conformal.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/BChE_conformal.json,20329,8b0618f9090a6a7299138d1b3a327735efb407748b4953f5234eb96b29f9351d,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/BChE_meta.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/BChE_meta.json,542,e15e10e63b86c3bd6bc64308955cbd59fc331a2193f847c6979bb86ff8a70096,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/D2.joblib,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/D2.joblib,35916150,,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/D2_conformal.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/D2_conformal.json,58600,9392bb425ac256352c3fbf2b03aab6b0590ea8d0b68a030d62562acafbe62def,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/D2_meta.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/D2_meta.json,539,2e4eb3a6f5d51c97b16cee9380043cd3eb4deb79edc3fb669b0546449d0f82c8,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/endpoints_report.json,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/endpoints_report.json,5445,45c2a5024b9f2d4e07ed3c16288a82886e1eb6db532b7730de923647536e0fb8,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
archive/legacy/models/models_brain/GSK3B.joblib,_ARCHIVE_2026-08-10/02_legacy_code_and_models/models/models_brain/GSK3B.joblib,29439035,f985508402eecfa16c7949896dd80373ea12ef345f6c1dc7b561691790c37df6,"Legacy application, scripts and model binaries retired in the 2026-07-20 reorganisation. Kept for provenance; no live code path reads any of it."
