path,category,extension,size_kb,in_git
reviewer_package/data/cv_predictions/MAO_A_random_oof.csv,Reviewer package,csv,152.7,yes
reviewer_package/data/cv_predictions/MAO_A_scaffold_oof.csv,Reviewer package,csv,152.6,yes
reviewer_package/data/cv_predictions/MAO_B_random_oof.csv,Reviewer package,csv,247.6,yes
reviewer_package/data/cv_predictions/MAO_B_scaffold_oof.csv,Reviewer package,csv,247.6,yes
reviewer_package/data/cv_predictions/SERT_random_oof.csv,Reviewer package,csv,337.7,yes
reviewer_package/data/cv_predictions/SERT_scaffold_oof.csv,Reviewer package,csv,337.8,yes
reviewer_package/data/endpoint_measurements_long.csv,Reviewer package,csv,8538.1,yes
reviewer_package/data/endpoints/A2A.csv,Reviewer package,csv,524.3,yes
reviewer_package/data/endpoints/AChE.csv,Reviewer package,csv,334.1,yes
reviewer_package/data/endpoints/antioxidant_dpph.csv,Reviewer package,csv,218.7,yes
reviewer_package/data/endpoints/BACE1.csv,Reviewer package,csv,782.3,yes
reviewer_package/data/endpoints/BBB.csv,Reviewer package,csv,468.9,yes
reviewer_package/data/endpoints/BChE.csv,Reviewer package,csv,203.2,yes
reviewer_package/data/endpoints/D2.csv,Reviewer package,csv,612.4,yes
reviewer_package/data/endpoints/GSK3B.csv,Reviewer package,csv,374.1,yes
reviewer_package/data/endpoints/hERG.csv,Reviewer package,csv,457.0,yes
reviewer_package/data/endpoints/HT2A.csv,Reviewer package,csv,434.3,yes
reviewer_package/data/endpoints/MAO_A.csv,Reviewer package,csv,142.5,yes
reviewer_package/data/endpoints/MAO_B.csv,Reviewer package,csv,235.6,yes
reviewer_package/data/endpoints/SERT.csv,Reviewer package,csv,319.7,yes
reviewer_package/data/feature_names_1036.json,Reviewer package,json,13.1,yes
reviewer_package/data/master_compound_library.csv,Reviewer package,csv,11523.0,yes
reviewer_package/figures/fig_adme_performance.png,Reviewer package,png,64.0,yes
reviewer_package/figures/fig_applicability_coverage.png,Reviewer package,png,45.1,yes
reviewer_package/figures/fig_calibration.png,Reviewer package,png,50.1,yes
reviewer_package/figures/fig_compound_counts.png,Reviewer package,png,59.5,yes
reviewer_package/figures/fig_descriptor_importance.png,Reviewer package,png,79.2,yes
reviewer_package/figures/fig_feature_block_ablation.png,Reviewer package,png,71.4,yes
reviewer_package/figures/fig_gnn_vs_rf.png,Reviewer package,png,46.6,yes
reviewer_package/figures/fig_kpuu_exposure.png,Reviewer package,png,51.8,yes
reviewer_package/figures/fig_learning_curve.png,Reviewer package,png,65.0,yes
reviewer_package/figures/fig_rf_classification_auroc.png,Reviewer package,png,44.9,yes
reviewer_package/figures/fig_rf_regression_r2.png,Reviewer package,png,40.1,yes
reviewer_package/MANIFEST.md,Reviewer package,md,4.2,yes
reviewer_package/notebooks/01_master_data_and_features.ipynb,Reviewer package,ipynb,4.9,yes
reviewer_package/notebooks/01_master_data_and_features.py,Reviewer package,py,2.9,yes
reviewer_package/notebooks/02_reproduce_10fold_training_testing.ipynb,Reviewer package,ipynb,9.2,yes
reviewer_package/notebooks/02_reproduce_10fold_training_testing.py,Reviewer package,py,6.6,yes
reviewer_package/notebooks/03_model_comparison.ipynb,Reviewer package,ipynb,5.8,yes
reviewer_package/notebooks/03_model_comparison.py,Reviewer package,py,4.1,yes
reviewer_package/notebooks/04_validation_calibration_conformal_temporal.ipynb,Reviewer package,ipynb,4.7,yes
reviewer_package/notebooks/04_validation_calibration_conformal_temporal.py,Reviewer package,py,2.3,yes
reviewer_package/README.md,Reviewer package,md,3.8,yes
reviewer_package/results/adme_cv_folds.csv,Reviewer package,csv,22.8,yes
reviewer_package/results/adme_cv_summary.csv,Reviewer package,csv,2.1,yes
reviewer_package/results/applicability_bbb_validation.csv,Reviewer package,csv,0.2,yes
reviewer_package/results/applicability_coverage.csv,Reviewer package,csv,0.3,yes
reviewer_package/results/bindingdb_yield.csv,Reviewer package,csv,0.4,yes
reviewer_package/results/calibration.csv,Reviewer package,csv,0.3,yes
reviewer_package/results/cns_exposure_demo.csv,Reviewer package,csv,0.6,yes
reviewer_package/results/drugbank_screen_summary.csv,Reviewer package,csv,0.3,yes
reviewer_package/results/endpoint_rebuild_provenance.csv,Reviewer package,csv,0.4,yes
reviewer_package/results/expansion_audit.csv,Reviewer package,csv,2.2,yes
reviewer_package/results/external_bbb_validation.csv,Reviewer package,csv,0.1,yes
reviewer_package/results/feature_block_ablation.csv,Reviewer package,csv,2.1,yes
reviewer_package/results/feature_descriptor_importance.csv,Reviewer package,csv,5.6,yes
reviewer_package/results/inactives_audit.csv,Reviewer package,csv,0.4,yes
reviewer_package/results/inactives_merge_provenance.csv,Reviewer package,csv,0.3,yes
reviewer_package/results/inversion_validation.csv,Reviewer package,csv,0.6,yes
reviewer_package/results/learning_curve.csv,Reviewer package,csv,1.0,yes
reviewer_package/results/library_summary.csv,Reviewer package,csv,0.5,yes
reviewer_package/results/model_comparison.csv,Reviewer package,csv,4.8,yes
reviewer_package/results/pubchem_inactives_summary.csv,Reviewer package,csv,0.2,yes
reviewer_package/results/rf_conformal.csv,Reviewer package,csv,0.3,yes
reviewer_package/results/rf_cv_folds.csv,Reviewer package,csv,8.0,yes
reviewer_package/results/rf_cv_summary.csv,Reviewer package,csv,2.9,yes
reviewer_package/results/rf_cv_summary_chembl_only_baseline.csv,Reviewer package,csv,2.9,yes
reviewer_package/results/rf_cv_summary_pre_inactives.csv,Reviewer package,csv,2.9,yes
reviewer_package/results/rf_temporal.csv,Reviewer package,csv,0.6,yes
reviewer_package/scripts/calibrate.py,Reviewer package,py,3.8,yes
reviewer_package/scripts/featurize.py,Reviewer package,py,3.7,yes
reviewer_package/scripts/model_comparison.py,Reviewer package,py,5.2,yes
reviewer_package/scripts/rebuild_endpoints.py,Reviewer package,py,5.5,yes
reviewer_package/scripts/rf_conformal_temporal.py,Reviewer package,py,5.0,yes
reviewer_package/scripts/train_rf.py,Reviewer package,py,9.3,yes
reviewer_package/scripts/validate_inversion.py,Reviewer package,py,5.7,yes
SCRIPT_INDEX.csv,"Root: application, build and project files",csv,22.7,no
serve.py,"Root: application, build and project files",py,2.9,yes
src/brainsafe/adme/cns_exposure.py,Source code,py,3.9,yes
src/brainsafe/adme/fetch_adme.py,Source code,py,4.7,yes
src/brainsafe/adme/fetch_pgp_substrate.py,Source code,py,2.9,yes
src/brainsafe/adme/README.md,Source code,md,2.2,yes
src/brainsafe/adme/train_adme.py,Source code,py,5.9,yes
src/brainsafe/analysis/build_manuscript.py,Source code,py,1.6,yes
src/brainsafe/analysis/build_master_inputs_and_external.py,Source code,py,10.5,yes
src/brainsafe/analysis/build_master_validation.py,Source code,py,7.7,yes
src/brainsafe/analysis/build_review_folder.py,Source code,py,11.0,yes
src/brainsafe/analysis/build_reviewer_package.py,Source code,py,33.7,yes
src/brainsafe/analysis/build_reviewer_workbook.py,Source code,py,17.9,yes
src/brainsafe/analysis/figure_endpoint_rationale.py,Source code,py,5.7,yes
src/brainsafe/analysis/figure_temporal.py,Source code,py,4.5,yes
src/brainsafe/analysis/figures_powered_validation.py,Source code,py,8.8,yes
src/brainsafe/analysis/figures_validation.py,Source code,py,8.8,yes
src/brainsafe/analysis/manuscript_tables.py,Source code,py,17.9,yes
src/brainsafe/analysis/per_endpoint_report.py,Source code,py,6.4,yes
src/brainsafe/analysis/reorganise_repository.py,Source code,py,16.6,no
src/brainsafe/analysis/temporal_diagnosis.py,Source code,py,8.8,yes
src/brainsafe/analysis/variance_decomposition.py,Source code,py,4.1,yes
src/brainsafe/analysis/verify_references.py,Source code,py,7.2,yes
src/brainsafe/analysis/verify_references_strict.py,Source code,py,9.5,yes
src/brainsafe/build_ad_per_endpoint.py,Source code,py,2.1,yes
src/brainsafe/build_ad_reference.py,Source code,py,1.6,yes
src/brainsafe/build_endpoint_context.py,Source code,py,2.2,yes
src/brainsafe/build_manuscript_docx.py,Source code,py,2.6,yes
src/brainsafe/build_manuscript_figures.py,Source code,py,9.1,yes
src/brainsafe/build_readacross_index.py,Source code,py,3.2,yes
src/brainsafe/data/assess_remaining_gaps.py,Source code,py,9.1,yes
src/brainsafe/data/assess_state_dependence.py,Source code,py,6.9,yes
src/brainsafe/data/assess_unmodelled_targets.py,Source code,py,12.3,yes
src/brainsafe/data/audit_batch4.py,Source code,py,7.5,yes
src/brainsafe/data/build_compound_library.py,Source code,py,11.8,yes
src/brainsafe/data/fetch_batch2.py,Source code,py,4.2,yes
src/brainsafe/data/fetch_batch3.py,Source code,py,3.0,yes
src/brainsafe/data/fetch_batch4.py,Source code,py,6.7,yes
src/brainsafe/data/fetch_batch5.py,Source code,py,4.5,yes
src/brainsafe/data/fetch_bindingdb.py,Source code,py,6.1,yes
src/brainsafe/data/fetch_new_targets.py,Source code,py,3.2,yes
src/brainsafe/data/fetch_pka.py,Source code,py,4.8,yes
src/brainsafe/data/fetch_pubchem_expansion.py,Source code,py,5.0,yes
src/brainsafe/data/fetch_pubchem_inactives.py,Source code,py,5.5,yes
src/brainsafe/data/fetch_readacross_targets.py,Source code,py,4.2,yes
src/brainsafe/data/find_targets.py,Source code,py,4.1,yes
src/brainsafe/data/harvest_state_dependence.py,Source code,py,9.0,yes
src/brainsafe/data/integrate_external.py,Source code,py,9.8,yes
src/brainsafe/data/merge_pubchem_inactives.py,Source code,py,5.2,yes
src/brainsafe/data/rebuild_endpoints.py,Source code,py,5.5,yes
src/brainsafe/data/rebuild_with_inactives.py,Source code,py,3.7,yes
src/brainsafe/data/validate_extraction.py,Source code,py,7.5,yes
src/brainsafe/data/verify_pathways.py,Source code,py,5.5,yes
src/brainsafe/evaluation/app_health.py,Source code,py,20.1,yes
src/brainsafe/evaluation/applicability_domain.py,Source code,py,4.5,yes
src/brainsafe/evaluation/audit_expansion.py,Source code,py,2.7,yes
src/brainsafe/evaluation/audit_inactives.py,Source code,py,3.6,yes
src/brainsafe/evaluation/binder_cv_per_fold.py,Source code,py,9.7,yes
src/brainsafe/evaluation/deployed_specificity_audit.py,Source code,py,5.4,yes
src/brainsafe/evaluation/external_100.py,Source code,py,12.1,yes
src/brainsafe/evaluation/external_100_stats.py,Source code,py,5.4,yes
src/brainsafe/evaluation/external_validation.py,Source code,py,3.9,yes
src/brainsafe/evaluation/feature_analysis.py,Source code,py,5.7,yes
src/brainsafe/evaluation/integrity_audit.py,Source code,py,7.2,yes
src/brainsafe/evaluation/learning_curve.py,Source code,py,4.2,yes
src/brainsafe/evaluation/model_comparison.py,Source code,py,5.2,yes
src/brainsafe/evaluation/noncns_specificity.py,Source code,py,6.6,yes
src/brainsafe/evaluation/noncns_specificity_fast.py,Source code,py,6.3,yes
src/brainsafe/evaluation/provenance_audit.py,Source code,py,7.3,yes
src/brainsafe/evaluation/rf_conformal_temporal.py,Source code,py,5.0,yes
src/brainsafe/evaluation/scaffold_holdout_panel.py,Source code,py,8.1,yes
src/brainsafe/evaluation/scaffold_holdout_report.py,Source code,py,3.6,yes
src/brainsafe/evaluation/validate_inversion.py,Source code,py,5.7,yes
src/brainsafe/features/encodings.py,Source code,py,1.8,yes
src/brainsafe/features/featurize.py,Source code,py,3.7,yes
src/brainsafe/gnn/gin_model.py,Source code,py,2.6,yes
src/brainsafe/gnn/graph_features.py,Source code,py,2.9,yes
src/brainsafe/gnn/README.md,Source code,md,2.6,yes
src/brainsafe/gnn/train_gnn.py,Source code,py,6.5,yes
src/brainsafe/models/_train_nav17.py,Source code,py,7.5,no
src/brainsafe/models/_train_ox.py,Source code,py,7.5,no
src/brainsafe/models/_train_small.py,Source code,py,4.6,no
src/brainsafe/models/apply_specificity_decisions.py,Source code,py,5.8,yes
src/brainsafe/models/calibrate.py,Source code,py,3.8,yes
src/brainsafe/models/calibrate_background_specificity.py,Source code,py,5.7,yes
src/brainsafe/models/calibrate_binder_thresholds.py,Source code,py,5.2,yes
src/brainsafe/models/compress_models.py,Source code,py,5.5,yes
src/brainsafe/models/final_thresholds.py,Source code,py,5.2,yes
src/brainsafe/models/package_models.py,Source code,py,4.4,yes
src/brainsafe/models/screening_thresholds.py,Source code,py,4.8,yes
src/brainsafe/models/train_batch2.py,Source code,py,6.6,yes
src/brainsafe/models/train_binders_hybrid.py,Source code,py,8.1,yes
src/brainsafe/models/train_measured_label_holdout.py,Source code,py,4.5,yes
src/brainsafe/models/train_new_binders.py,Source code,py,5.8,yes
src/brainsafe/models/train_pka.py,Source code,py,5.0,yes
src/brainsafe/models/train_receptor_binders.py,Source code,py,7.2,yes
src/brainsafe/models/train_rf.py,Source code,py,9.3,yes
src/brainsafe/viz/make_figures.py,Source code,py,10.9,yes
supplementary/STable0_data_provenance.csv,Supplementary tables,csv,1.5,yes
supplementary/STable10_label_threshold_robustness.csv,Supplementary tables,csv,1.1,yes
supplementary/STable11_assay_type_composition.csv,Supplementary tables,csv,0.6,yes
supplementary/STable12_assay_sensitivity.csv,Supplementary tables,csv,0.2,yes
supplementary/STable13_llm_scoreboard.csv,Supplementary tables,csv,0.4,yes
supplementary/STable14_significance.csv,Supplementary tables,csv,0.5,yes
supplementary/STable15_cv_comparison.csv,Supplementary tables,csv,0.4,yes
supplementary/STable1_classification_metrics.csv,Supplementary tables,csv,1.3,yes
supplementary/STable2_receptor_regression.csv,Supplementary tables,csv,0.3,yes
supplementary/STable3_antioxidant_measured.csv,Supplementary tables,csv,0.2,yes
supplementary/STable4_threshold_sensitivity.csv,Supplementary tables,csv,5.9,yes
supplementary/STable5_similarity_binned_auroc.csv,Supplementary tables,csv,1.3,yes
supplementary/STable6_clinical_reference_composition.csv,Supplementary tables,csv,0.2,yes
supplementary/STable7_benchmark_vs_literature.csv,Supplementary tables,csv,0.2,yes
supplementary/STable8_llm_capability_comparison.csv,Supplementary tables,csv,1.4,yes
supplementary/STable9_baseline_comparison.csv,Supplementary tables,csv,0.4,yes
